,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
262344,160429.0,1.960175223,-0.469594327,-0.213432728,0.472559341,-0.767129694,-0.308560452,-0.722644032,0.045500089,1.246800299,-0.005239307,-0.653723901,0.386537558,-0.031445548,-0.22255839,0.42643581,0.187520359,-0.312210062,-0.159833925,-0.461604686,-0.184487414,0.184489323,0.712558099,0.251149471,1.140598161,-0.330216445,0.51563774,-0.021601789,-0.036539837,11.5,0
18910,29860.0,-0.454982927,0.836118789,1.653073191,0.478815762,0.421601944,-0.868358585,1.066952407,-0.349937098,-0.468155726,-0.247452999,-0.539389361,-0.408657494,-0.430158385,0.166804478,0.769156791,-0.151050169,-0.481325569,0.05760792,-0.166031427,0.045208277,0.086291823,0.349888428,-0.254530131,0.384253114,0.126624994,-0.403998957,-0.063724165,-0.100262094,19.44,0
151006,94362.0,-26.45774465,16.4974719,-30.17731746,8.904156771,-17.89259969,-1.227903881,-31.19732855,-11.43892041,-9.462572605,-22.18708856,4.419996602,-10.59230501,-0.703795804,-3.926207316,-2.400246492,-6.80988994,-12.46231495,-5.501050784,-0.567939573,2.812241109,-8.755698321,3.460893345,0.896537504,0.254835537,-0.738096559,-0.966564234,-7.263482146,-1.324884307,1.0,1
220725,142280.0,-1.169203413,1.863413535,-2.515135481,5.463680646,-0.297971323,1.36491804,0.759218697,-0.118860977,-2.293921422,-0.423783865,2.375875617,-3.244827299,-0.556619005,-5.152474834,0.050906325,-1.022045026,-1.646504846,0.126459753,1.819012764,-0.299374113,-0.39308999,-0.70869235,0.471308703,-0.078616047,-0.544654651,0.014776756,-0.240929959,-0.781055196,324.59,1
35563,38173.0,1.296876348,-0.807507646,1.071593895,-0.67685327,-1.658755024,-0.550277222,-1.178677144,0.123485772,-0.517940422,0.802274777,1.389387464,-0.420150975,-0.826575776,-0.034192723,0.511461448,1.664351584,-0.061255731,-0.29858261,0.438787974,0.049683403,0.441037185,1.119287635,-0.086466724,0.551360959,0.331298871,-0.076868234,0.025487583,0.01726885,21.99,0
37908,39164.0,-0.531543484,0.474679301,1.75656672,0.65375224,0.584474107,-0.233097481,0.884366606,-0.248533372,-0.156670498,-0.474783054,-1.032171777,0.433325993,0.874500295,-0.559774961,-0.391091491,-0.428088253,-0.33220021,-0.339193019,0.39375578,0.23879502,-0.200707098,-0.383658427,-0.220054752,-0.109594038,0.726029996,-0.420570181,-0.202923453,-0.265898837,49.59,0
42060,40941.0,0.991247158,-0.572056198,-0.115591667,0.116568067,-0.320541388,0.112772679,-0.137653836,0.277040697,0.393464865,-0.065463656,1.173000011,-0.33673712,-3.009336053,0.996159497,0.227727858,-0.546842238,0.531212282,-0.803923526,-0.146792444,-0.144709772,0.04257989,-0.039967101,-0.084252569,-0.267532852,0.240225446,1.132090223,-0.100077845,-0.014318074,94.99,0
73784,55279.0,-5.753851922,0.577609831,-6.312781518,5.159401364,-1.69831985,-2.68328644,-7.934389138,2.37354992,-3.073078869,-7.145136625,6.25006759,-9.150822685,-1.37614147,-9.982584707,1.202216968,-7.565042492,-13.69147445,-4.366867281,2.181422736,0.017500021,1.177852408,0.175331359,-1.211123321,-0.446891082,-0.405520353,-0.16579749,1.505515913,0.35949205,1.0,1
143731,85576.0,-2.207630918,3.259076104,-5.43636547,3.684737394,-3.06640091,-0.671323195,-3.696178394,1.822272458,-3.049652728,-6.353887252,4.351481497,-6.45324733,-0.061431937,-8.442872857,-0.32882064,-5.440795183,-9.518037892,-2.438068618,2.33675362,0.80833636,0.920899034,0.037674509,0.026753978,-0.791488824,0.176492777,-0.136312279,1.087584824,0.373833529,240.77,1
153885,100501.0,-6.985267486,5.151093569,-4.599337773,4.534478601,0.849053979,-0.210701203,-4.425229685,-5.134525156,0.069320573,-0.870997151,5.200815169,-7.80222779,0.033912418,-7.560131972,-1.014651935,-1.507929601,-3.410274568,0.107544007,-1.375517656,-1.246996319,5.453671853,-2.056177144,-0.280333721,0.120771473,0.569357721,0.145971466,0.300193469,1.779363852,0.76,1
277505,167686.0,2.080430873,0.23138916,-1.703933245,0.394944336,0.531529343,-0.82693417,0.251999438,-0.290139657,0.345533633,-0.407391501,-0.444195627,0.663504083,1.078644848,-1.047736566,0.098788786,0.284784394,0.396619755,-0.413671805,0.066377251,-0.090794379,-0.356865449,-0.871932064,0.32155638,0.509458371,-0.216800486,0.17164929,-0.056107482,-0.028917243,1.29,0
7567,10433.0,0.834328474,-1.458297433,0.635005898,-0.17499915,-1.080116862,0.860684867,-0.942049597,0.243444446,0.979517808,0.047752575,2.201639277,-2.093635276,1.252123675,1.021454997,-1.760929812,0.075236275,1.861554539,-1.565196733,0.204260651,0.354871557,0.2782381,0.809877986,-0.302473277,-0.259039085,0.436470146,-0.004311415,-0.005821655,0.025611109,220.92,0
149577,91502.0,0.007379075,2.365182529,-2.600287382,1.111601765,3.276441326,-1.776140785,2.114530881,-0.830084107,0.900489974,-3.376177067,2.05681206,-3.98425673,1.021967913,-5.967904969,-1.151608315,1.679739601,5.586114687,2.789131156,-2.241074853,-0.006388497,-0.563944162,-0.902099515,-0.404382449,-0.012943901,0.589836155,-0.734449052,-0.447529183,-0.362374775,1.0,1
186082,126946.0,2.284229997,-0.707030464,-1.791176979,-1.167146583,0.039009749,-0.503555417,-0.391514377,-0.26596037,-0.498293487,0.865760242,-1.264733232,-0.877768429,0.376495327,-0.031118671,0.469346347,1.068825727,-0.096215251,-1.113141204,0.649305648,0.012268232,0.382181493,1.104382117,-0.063044858,0.03341259,0.310665939,0.084649914,-0.041254967,-0.067055529,12.0,0
158168,111044.0,-0.730092582,0.71227104,1.793894451,-0.562271505,-0.033005583,-0.261604275,0.467175878,-0.379106255,2.648828469,0.012104637,-0.338931393,-3.673682499,-0.160318222,0.850782219,-0.454023652,0.069004921,0.080952164,0.490041255,-0.621029305,0.098911844,-0.077147175,0.536511833,-0.253941928,-0.14014901,-0.442781126,0.448901391,-0.165602198,-0.152575547,11.5,0
198863,132685.0,-0.12928381,0.836720788,-1.466183895,-1.368683177,1.802161145,-0.401172154,1.323433805,-0.202651643,-0.29079922,-0.029065036,-0.078128325,-0.035003474,-0.654845751,0.811895963,-0.505000786,-0.132084757,-0.95679438,0.402308684,0.491140159,-0.134495043,0.15439896,0.528526752,-0.260131817,-0.326777776,0.381741711,0.183486039,-0.05018356,-0.000246982,5.78,0
174543,121961.0,2.038771661,-0.948418104,-1.139975042,-0.46946035,-1.137886807,-1.159030849,-0.938578784,-0.083412868,0.342358257,0.115161513,-0.648597592,-1.751764427,-1.697727832,-1.720886911,0.541517,1.754610168,1.489005883,-0.216279921,0.193779717,0.011813459,0.248850452,0.608081107,0.083491108,-0.100575575,-0.233362588,-0.089571918,0.007280435,-0.006445827,69.0,0
264574,161491.0,1.968695762,-1.010968953,-0.45112147,-0.50165614,-0.945128859,-0.12875317,-0.827821575,-0.007867516,-0.41995038,0.913390479,0.625668976,1.232342968,1.362602113,-0.20597256,-0.367467042,-0.899305776,-0.607648927,1.242875949,-0.482223454,-0.394526827,-0.540294997,-1.102604984,0.412391548,-0.420968521,-0.749067323,0.230345031,-0.01965888,-0.039971077,70.05,0
226902,144855.0,1.837804113,-0.461240258,-1.551096733,0.26560539,-0.147844527,-1.389132348,0.528309165,-0.440255625,0.70029681,-0.160344666,-0.785880815,0.318919211,-0.345023864,0.522303709,0.141703309,-0.469529632,-0.175776805,-0.6484526,0.234517598,-0.007012149,-0.069186953,-0.317655271,0.083260286,0.056456437,-0.027513666,-0.093331349,-0.075956321,-0.041497628,129.0,0
154587,102114.0,-28.25505289,21.46720299,-26.87133878,11.73743614,-17.99963029,6.065901352,-41.50679608,-38.98726274,-13.43406632,-24.40318497,3.40932262,-9.608267356,-3.076317968,0.240060358,-2.836676932,-6.594756992,-12.95753099,-5.61352195,-0.248828402,10.44071798,-21.45373628,8.361985192,4.909111121,0.098327945,-1.508739121,0.00871129,-5.407823639,-0.183811045,0.0,1
263324,160895.0,-0.848290217,2.719882116,-6.199070197,3.044437186,-3.301909553,-1.992116836,-3.734901766,1.520078973,-2.548788173,-4.533515403,2.288021747,-5.26720467,0.39479995,-4.287995777,1.315279467,-6.469186891,-8.713920051,-3.705069743,3.531002898,0.319576271,1.125229259,0.805257865,0.199119186,0.035206201,0.012158763,0.601657823,0.137467682,-0.171396981,127.14,1
210988,138215.0,-0.296990844,1.434122339,0.15043154,2.565022862,2.377767727,-0.367146224,1.865114991,-0.467116383,-2.343128808,1.042116007,-1.153610573,-0.614374579,0.307918483,0.371512713,-1.104480133,0.284511631,-0.925115731,-0.578974438,-1.654464939,-0.030482196,0.232252618,0.681584963,-0.257784443,0.679578917,-0.034000033,-0.00444399,-0.071986605,-0.036078073,9.33,0
280312,169447.0,1.978991425,-0.4008373,-0.249964521,0.517170061,-0.788809031,-0.584278751,-0.592209133,-0.066762812,1.458847001,-0.168198736,-1.025647127,0.517980396,0.223470644,-0.22107551,0.467485448,0.08584974,-0.525035615,0.203592866,-0.211558546,-0.213503623,0.191140525,0.815582235,0.110414921,0.003788287,-0.085592545,-0.211729559,0.042318047,-0.03665196,9.99,0
124087,77171.0,1.118559635,1.291858263,-1.298805326,2.135771701,0.772203698,-1.147291442,0.390577698,-0.107072318,-0.038339269,-2.152518891,1.35275259,0.09284859,0.273152695,-5.012202359,0.303552415,0.731437272,4.152085573,0.985358288,-1.229254318,-0.02357579,-0.34637378,-0.663587986,-0.102325809,0.017910575,0.650301614,-0.33236563,0.105948677,0.128123729,1.0,1
261704,160147.0,1.687694824,0.052806716,-0.007408369,3.992229329,-0.284474291,0.085196378,-0.12178653,0.071584638,-0.327392338,1.294133068,-1.472124269,-0.443083908,-0.885929813,0.056494384,-1.007801698,0.989126045,-0.633375144,-0.663367243,-1.282462444,-0.162903511,-0.365682862,-1.248987516,0.425842927,-0.079474924,-0.624298716,-0.519340639,-0.022152554,-0.013908217,100.13,0
10568,17520.0,-5.268053221,9.067613427,-15.96072813,10.29660279,-4.708241091,-3.395374852,-11.161057,5.499962634,-5.667375546,-11.62719356,11.02705909,-16.38805417,0.363921487,-17.23020216,-0.437487559,-10.12239192,-13.63920899,-4.986457258,1.126784378,1.455878195,2.004109945,0.191058399,0.62292767,-1.209263557,-0.374798863,0.648798037,1.584697347,0.72005587,1.0,1
103322,68598.0,-0.651005311,0.73705523,1.802752939,-1.337445393,-0.294059309,-0.874293689,0.492494071,0.113403085,-0.211877581,-0.544891772,1.307876189,0.435418367,-0.644538737,0.260522362,-0.151901912,0.760422895,-0.821018741,0.14341396,-0.469835425,-0.004834982,-0.025560328,-0.078500857,-0.062456251,0.555518355,-0.419628858,0.690744939,0.252620681,0.164768085,0.77,0
282360,170844.0,-1.214592308,-1.921934166,-1.352142806,-2.672003607,0.093453339,-0.941291822,2.114057504,-0.570651589,-2.983532503,0.4215924,-1.659795936,-2.005116992,-0.62735518,0.364840666,-1.217126304,-1.041516876,0.419943046,0.10771557,-0.617660726,0.675355504,0.467481431,0.735142278,0.609768033,0.448634544,0.971752064,0.167733598,-0.144064694,0.147055086,453.5,0
83417,59840.0,-3.21538176,-0.364223121,-1.261883344,3.794949039,0.71120593,-1.316475603,-5.165140556,0.625278384,-1.582300585,-3.252633595,5.040751203,-5.314442204,-0.656470662,-6.233043671,0.974771279,-6.890317745,-9.516411485,-4.364127715,2.598577556,0.019626169,0.401341241,0.152191259,-0.934675474,-0.256148382,-0.469403309,-0.282495914,0.866076911,-0.433465944,5.91,1
30384,35899.0,-2.857169754,4.045601381,-4.197298786,5.487198631,-3.070776168,-1.422686338,-5.65131374,2.019657395,-5.015490987,-6.319707509,3.779602208,-8.077093646,1.440888856,-7.891908779,0.530452788,-7.954070045,-14.26505595,-5.771064426,2.892169685,0.981608722,1.080322734,-0.56138415,0.102678427,-0.067194723,-0.476931194,-0.103716356,1.166961492,0.663632067,1.0,1
223262,143314.0,-0.337610415,0.73335343,-0.22366459,-0.864220498,1.456955618,-0.609205323,1.545337869,-0.497436217,-0.409418984,-0.068367934,0.694693554,0.88357586,0.209750483,0.123949471,-1.870359642,-0.384811055,-0.775855849,-0.269934993,-0.078256406,-0.166604664,0.143369631,0.615819833,-0.162293014,0.829445903,-0.593478934,0.049521378,-0.28872433,0.020030994,25.17,0
271913,164807.0,0.076600988,1.580314521,-1.875839178,-0.013404143,0.87367843,-1.229703837,0.53485335,0.31927659,-0.32450372,-1.470507576,1.22897809,0.126089699,-0.16459089,-2.157826851,0.172036675,1.083477431,1.576133462,2.112643289,-0.111014229,-0.051270846,0.20157272,0.697664608,-0.193499947,-0.63315146,-0.188583623,-0.126120209,0.194609526,0.039186533,1.0,0
192690,129809.0,1.739552738,-0.682747112,-1.027188082,0.501477757,-0.295009884,-0.338024,-0.081454578,-0.056733136,0.560721272,0.200699668,0.56119039,0.787768209,-0.260960354,0.39427307,-0.324456791,0.341935662,-0.710966464,0.179012767,0.163784557,0.04816449,0.078447493,0.041765891,0.061559011,-0.376193205,-0.262242315,0.219091402,-0.067769545,-0.044610607,139.9,0
53133,45828.0,1.192003576,0.158296986,0.407750184,1.461277114,-0.437677313,-0.680300865,0.088384078,-0.099912194,0.447622802,-0.054199523,-0.92921126,-0.094168453,-1.126223623,0.241663462,-0.234405828,-0.382946697,0.044453602,-0.404216787,-0.005682481,-0.208479424,-0.136248351,-0.256719717,-0.086570294,0.366182316,0.698320067,-0.339377135,0.015392855,0.018496358,16.1,0
16415,27784.0,0.288028928,0.965681439,-1.4594952,1.921863002,-1.91241403,-1.1302819,-2.81426266,0.648663225,-0.69526264,-3.465689086,2.351619106,-3.826705319,-0.767569849,-4.852866915,1.664863004,-2.61736133,-4.835558306,-1.921751601,-0.385884175,0.330916894,0.603127128,0.380690182,-0.064125176,0.271380101,0.337219535,0.626155869,0.565124826,0.305925255,23.36,1
14431,25575.0,-3.960634996,-0.367180494,-1.798455555,0.709403304,0.989727157,3.758610937,-1.575883848,2.680839872,-0.024069522,-0.720167486,-1.442674604,0.788747584,0.139603251,0.813804583,-0.520886282,0.01773932,0.555706976,0.395511867,1.313913307,-0.267647152,-0.044327829,-0.197249673,-0.200627369,1.090370655,0.335992665,-0.247285595,0.104845923,-0.587287059,37.0,0
58799,48550.0,-0.376289312,0.975817142,-0.914762086,0.000712818,2.078290996,3.54473484,-0.141046143,1.204921168,-0.82352411,-0.151237572,-0.363135513,-0.135010343,0.074610566,0.743403212,1.380033311,0.066950384,-0.430985014,0.595900173,1.02936081,0.003499374,0.119313409,0.099490916,-0.056800297,1.00487875,0.110025861,-0.253716652,-0.165709639,-0.058196509,41.5,0
26827,34268.0,0.045435359,0.502381255,-0.003798841,-1.924769451,0.414443196,-1.019897407,0.821061028,-0.352299316,-1.473598026,0.355095716,-1.090593892,-0.424700915,1.412665426,-0.336528544,-0.491526673,1.069861269,-0.314197086,-1.386204464,0.242677431,0.214533479,0.288063547,0.936751848,-0.15299233,-0.397886222,-0.481937084,-0.375923781,0.436929502,0.271597153,15.0,0
144450,86137.0,-0.910968444,0.545838785,0.782213511,0.9037174,0.305110847,0.565627683,0.068712207,0.621761413,-0.472229964,-0.517625553,-0.426039479,0.795719044,0.39899245,0.229536493,-0.980053212,-0.168134553,-0.257366431,0.785803087,1.533697813,0.154540864,0.145124933,0.321756711,-0.196792426,-0.793644702,0.053485721,-0.229303349,0.049674778,0.020361471,59.99,0
218942,141532.0,-0.594650971,0.740204071,-1.021465057,-0.292206314,1.480009945,-1.3002579,1.161728255,-0.31919837,-0.745875851,-0.282506524,-0.808759648,0.278330503,0.767844102,0.736348249,0.53201963,-1.035174642,0.006691307,-0.267216126,1.146437765,-0.018065861,0.281589367,0.905485846,-0.427422649,0.777012611,-0.291992454,0.220436728,-0.181301226,-0.217089441,10.64,0
244572,152407.0,2.156648049,0.110955583,-2.697867812,-0.049547094,1.156236546,-0.893543858,0.827039238,-0.415516869,-0.331183284,0.401896799,0.486062957,0.528882047,-0.360093062,1.015729014,-0.851275122,-0.429832653,-0.494283051,-0.060659035,0.566666484,-0.200899031,0.269228331,0.893285087,-0.197635941,0.393640134,0.661890514,0.993077843,-0.156455613,-0.105766532,2.0,0
80172,58364.0,1.330380739,-0.770719112,0.585041645,-0.418143246,-1.354229585,-0.779334163,-0.707989607,-0.051050057,-0.154888258,0.506389963,-0.832507708,-1.104527865,-1.42658385,-0.21269254,-0.250466975,0.746355348,0.731113763,-1.592904272,0.942874218,0.008204729,-0.088639479,-0.312045239,0.025320604,0.370635648,0.380376962,-0.33108503,0.006026883,0.019116445,37.0,0
117299,74624.0,1.216333717,0.089415077,0.563129518,0.447968697,-0.416786405,-0.348060441,-0.222282849,0.012739446,-0.04841951,0.093683127,1.139820129,0.946122244,0.378035409,0.290927769,0.44669548,0.686933622,-0.851724068,0.303677568,0.166586553,-0.049107929,-0.070485052,-0.222992433,0.004896466,0.015989322,0.281579551,0.2330466,-0.023116957,0.008364955,8.64,0
251904,155554.0,-1.040067223,3.106702664,-5.409027199,3.109903424,-0.88723704,-2.497521836,-2.073347463,0.639818099,-3.013330572,-5.954838297,3.586394509,-5.517147627,0.683652475,-8.560422876,1.856094916,-4.878248088,-4.335998012,-1.377191085,3.057381742,1.054390103,0.773960868,0.21486842,-0.184233022,-0.284091371,0.493466609,0.732328821,0.675066703,0.337076231,94.82,1
25719,33734.0,-1.401453423,1.055769249,1.642200011,0.534576798,0.96232045,1.057831514,0.63666683,-0.16283893,0.008915602,1.342202965,0.772899209,0.36652552,0.906880298,-0.548180816,1.22794225,-0.151484304,-0.847800961,0.687247029,0.922629993,0.439622601,-0.028603769,0.788541772,-0.342730821,-1.101890528,0.638237867,-0.002492702,0.077236557,-0.240310174,9.3,0
35481,38136.0,-0.3571806,0.451274934,1.211333467,-1.274375011,-0.544505425,-0.68020708,0.82893556,-0.275072614,-1.784990277,0.16407675,0.378069861,-0.190362365,0.86905836,-0.211921029,0.446150271,0.415318206,0.713203453,-2.409358118,0.46959498,0.121639626,-0.05685602,-0.284992859,0.092139522,0.388529699,-0.203692105,-0.575424403,-0.043841728,0.034131507,84.0,0
214364,139641.0,-1.314645778,2.06806916,-1.141074571,0.730621515,1.457318766,0.346335314,0.755452494,0.786025975,-1.671411643,-1.232543922,-0.003864443,0.392902883,0.365317027,-0.385046903,-0.671167318,0.007054581,1.103574943,1.169304672,1.375935472,-0.089717661,0.058465779,-0.026504525,-0.663222585,-0.447877977,1.283238043,-0.182562953,-0.310675333,-0.084194936,23.93,0
136642,81803.0,1.256412608,0.36823054,0.310103227,0.691684931,-0.354903941,-1.068854238,0.099679453,-0.214658933,0.003692485,-0.288255863,-0.033517472,0.336158546,0.416013932,-0.325331188,1.073073999,0.469555412,-0.016067841,-0.32257736,-0.199762501,-0.068572144,-0.285404636,-0.81431641,0.127089809,0.350575693,0.222503132,0.09376533,-0.021830471,0.031233788,1.79,0
132279,79928.0,1.306885079,0.17886692,0.342367543,-0.082815419,-0.444832666,-1.160951624,0.137127996,-0.324902854,0.004075539,-0.238026359,0.02763024,0.952778071,1.404280273,0.00568573,0.900984236,0.149038867,-0.339490737,-0.828161009,0.158405054,0.007285368,-0.217554189,-0.553793423,0.098025832,0.476655786,0.217182154,0.842557057,-0.078116989,0.006625032,0.0,0
166766,118297.0,-0.790820512,0.336825132,1.13193009,-1.856721452,-0.067972793,-0.74225234,0.323600262,-0.015422206,-1.402550264,-0.46578169,1.128357911,-0.788206219,-0.780914123,-1.352122871,-0.815823581,1.494628201,0.990927273,-0.249369197,0.689114366,0.084561885,0.161341178,0.314141737,-0.397545614,-0.021394704,0.620080414,-0.113467107,-0.104386997,0.067797451,25.9,0
228890,145706.0,-0.011162202,0.750724408,0.337352403,-0.669074164,0.354769663,-0.880356291,0.847686101,-0.018652626,-0.184605018,-0.216710543,0.714569508,0.419076033,-0.915631293,0.479013253,-1.019762698,0.114367483,-0.578103851,-0.18220826,0.176236503,-0.082292522,-0.211756245,-0.509786863,0.079205016,0.047990098,-0.559539622,0.117830347,0.237940289,0.086553092,2.68,0
34936,37887.0,1.021878233,0.199565684,0.276358756,1.465242703,-0.383503534,-0.536265031,0.003268607,0.032725544,0.173977279,-0.51222769,1.505884642,0.973423795,-0.380200125,-1.018012524,-0.743530002,0.248198694,0.700479341,0.439662331,0.064598254,-0.009745144,-0.224352054,-0.622475499,-0.026109193,0.412152954,0.439608848,-0.560839499,0.038331688,0.054969543,62.65,0
